User_ID,QA_ID,Ranking_Strategy,Question,Gold,Pred,F1,BLEU,Metric,Trace_Metric,Text_Mode,TopN,TopIDs,Targets,Category,Context_Tokens,Generation_Latency
0,133,baseline,What precautionary sign did Melanie see at the café?,A sign stating that someone is not being able to leave,No relevant information found.,0.0000,0.0000,content_event_topic_kw,,content,5,"[55, 59, 15, 14, 43]","[55, 56]",4,1264,1.178238
0,134,baseline,What advice does Caroline give for getting started with adoption?,"Do research, find an adoption agency or lawyer, gather necessary documents, and prepare emotionally.",No specific advice given.,0.0000,0.0149,content_event_topic_kw,,content,5,"[56, 6, 39, 64, 26]","[56, 57]",4,1598,0.979140
0,135,baseline,What setback did Melanie face in October 2023?,She got hurt and had to take a break from pottery.,Kids' accident.,0.0000,0.0338,content_event_topic_kw,,content,5,"[15, 14, 37, 62, 5]","[57, 58]",4,981,0.882523
0,136,baseline,What does Melanie do to keep herself busy during her pottery break?,Read a book and paint.,She paints with her kids.,0.0000,0.1667,content_event_topic_kw,,content,5,"[13, 44, 25, 57, 38]","[57, 58]",4,2067,1.068699
0,137,baseline,"What painting did Melanie show to Caroline on October 13, 2023?",A painting inspired by sunsets with a pink sky.,No painting mentioned.,0.1667,0.1116,content_event_topic_kw,,content,5,"[45, 30, 3, 35, 48]","[57, 58]",4,1250,1.319231
0,138,baseline,"What kind of painting did Caroline share with Melanie on October 13, 2023?",An abstract painting with blue streaks on a wall.,No painting shared on that date.,0.2667,0.2792,content_event_topic_kw,,content,5,"[45, 30, 3, 41, 35]","[57, 58]",4,1260,0.964631
0,139,baseline,What was the poetry reading that Caroline attended about?,It was a transgender poetry reading where transgender people shared their stories.,Transgender people's stories through poetry.,0.4444,0.3031,content_event_topic_kw,,content,5,"[58, 59, 35, 22, 17]","[58, 59]",4,1646,1.080365
0,140,baseline,What did the posters at the poetry reading say?,"""Trans Lives Matter""",The memories do not mention posters.,0.0000,0.0000,content_event_topic_kw,,content,5,"[58, 59, 48, 55, 35]","[58, 59]",4,2036,1.002398
0,141,baseline,What does Caroline's drawing symbolize for her?,Freedom and being true to herself.,Her journey of acceptance.,0.0000,0.1341,content_event_topic_kw,,content,5,"[59, 41, 47, 35, 54]","[59, 60]",4,1476,1.076804
0,142,baseline,How do Melanie and Caroline describe their journey through life together?,An ongoing adventure of learning and growing.,They support and inspire each other.,0.1538,0.2477,content_event_topic_kw,,content,5,"[8, 7, 64, 42, 62]","[59, 60]",4,1961,1.423108
0,143,baseline,What happened to Melanie's son on their road trip?,He got into an accident,He got into an accident.,1.0000,0.8333,content_event_topic_kw,,content,5,"[60, 61, 10, 16, 49]","[60, 61]",4,1564,0.808964
0,144,baseline,How did Melanie's son handle the accident?,He was scared but reassured by his family,He was okay.,0.3636,0.1839,content_event_topic_kw,,content,5,"[60, 61, 33, 25, 43]","[61, 62]",4,1297,1.248274
0,145,baseline,How did Melanie feel about her family after the accident?,They are important and mean the world to her,Family means the world to her.,0.5333,0.4294,content_event_topic_kw,,content,5,"[60, 61, 62, 8, 64]","[60, 61]",4,1482,0.898373
0,146,baseline,How did Melanie's children handle the accident?,They were scared but resilient,They were all freaked out.,0.4000,0.3333,content_event_topic_kw,,content,5,"[61, 60, 25, 33, 16]","[61, 62]",4,1314,1.260363
0,147,baseline,How did Melanie feel after the accident?,Grateful and thankful for her family,Scared but thankful for family.,0.5455,0.5000,content_event_topic_kw,,content,5,"[60, 61, 43, 55, 5]","[60, 61]",4,1694,0.925395
0,148,baseline,What was Melanie's reaction to her children enjoying the Grand Canyon?,She was happy and thankful,No mention of Grand Canyon.,0.0000,0.0000,content_event_topic_kw,,content,5,"[16, 60, 10, 25, 32]","[60, 61]",4,1770,0.991111
0,149,baseline,What do Melanie's family give her?,Strength and motivation,Joy and love.,0.3333,0.2500,content_event_topic_kw,,content,5,"[62, 64, 8, 9, 32]","[61, 62]",4,1897,1.350186
0,150,baseline,How did Melanie feel about her family supporting her?,She appreciated them a lot,Melanie felt grateful and supported.,0.0000,0.0000,content_event_topic_kw,,content,5,"[62, 64, 7, 28, 19]","[62, 63]",4,2397,1.182912
0,151,baseline,What did Melanie do after the road trip to relax?,Went on a nature walk or hike,Went swimming with kids.,0.1818,0.1341,content_event_topic_kw,,content,5,"[4, 63, 10, 5, 15]","[63, 64]",4,1019,0.737033
